Rank,Name,Company,Link
The Room Two,111,Fireproof Games,https://www.appannie.com/apps/google-play/app/com.FireproofStudios.TheRoom2/details/
Bridge Constructor Portal,112,Headup,https://www.appannie.com/apps/google-play/app/com.headupgames.bridgeconstructorportal/details/
Goat Simulator Payday,113,Coffee Stain,https://www.appannie.com/apps/google-play/app/com.coffeestainstudios.goatsimulator.payday/details/
NBA JAM by EA SPORTS™,114,Electronic Arts,https://www.appannie.com/apps/google-play/app/com.eamobile.nbajam_na_wf/details/
The Room: Old Sins,115,Fireproof Games,https://www.appannie.com/apps/google-play/app/com.FireproofStudios.TheRoom4/details/
Boris and the Dark Survival,116,Joey Drew,https://www.appannie.com/apps/google-play/app/com.jds.batds/details/
KWGT Kustom Widget Pro Key,117,Kustom,https://www.appannie.com/apps/google-play/app/org.kustom.widget.pro/details/
The House of Da Vinci,118,Blue Brain Games,https://www.appannie.com/apps/google-play/app/com.bluebraingames.thehouseofdavinci/details/
ROME: Total War,119,Feral Interactive,https://www.appannie.com/apps/google-play/app/com.feralinteractive.rometw/details/
RadarScope,120,DTN,https://www.appannie.com/apps/google-play/app/com.basevelocity.radarscope/details/
SimpleRockets 2,121,Jundroo,https://www.appannie.com/apps/google-play/app/com.jundroo.SimpleRockets2/details/
Screen Mirroring+ for Roku,122,2kit Consulting,https://www.appannie.com/apps/google-play/app/de.twokit.screen.mirroring.app.roku.pro/details/
The White Door,123,LoyaltyGame,https://www.appannie.com/apps/google-play/app/air.com.RustyLake.WhiteDoor/details/
Toca Boo,124,Toca Boca,https://www.appannie.com/apps/google-play/app/com.tocaboca.tocaboo/details/
Sheltered,125,Team17,https://www.appannie.com/apps/google-play/app/com.team17.sheltered/details/
Meme Generator PRO,126,ZomboDroid,https://www.appannie.com/apps/google-play/app/com.zombodroid.MemeGeneratorFullGplay/details/
Fruit Ninja Classic,127,Halfbrick,https://www.appannie.com/apps/google-play/app/com.halfbrick.fruitninja/details/
Simple Gallery Pro - Photo Manager & Editor,128,Simple Mobile Tools,https://www.appannie.com/apps/google-play/app/com.simplemobiletools.gallery.pro/details/
Peppa Pig: Sports Day,129,Entertainment One,https://www.appannie.com/apps/google-play/app/com.peppapig.sportsday/details/
Sonic Runners Adventure - Fast Action Platformer,130,Gameloft,https://www.appannie.com/apps/google-play/app/com.gameloft.android.ANMP.GloftICHM/details/
BE-A Walker,131,Games Operators,https://www.appannie.com/apps/google-play/app/com.tequilabyte.walker.main/details/
Neverwinter Nights: Enhanced Edition,132,Beamdog,https://www.appannie.com/apps/google-play/app/com.beamdog.nwnandroid/details/
The Room Three,133,Fireproof Games,https://www.appannie.com/apps/google-play/app/com.FireproofStudios.TheRoom3/details/
Lazy Sweet Tycoon - Premium Idle Strategy Game,134,Sideless Cube Studios,https://www.appannie.com/apps/google-play/app/com.sidelesscubestudios.lazysweettycoon/details/
Game Dev Tycoon,135,Greenheart Games,https://www.appannie.com/apps/google-play/app/com.greenheartgames.gdt/details/
LEGO® Ninjago: Shadow of Ronin,136,Warner Bros,https://www.appannie.com/apps/google-play/app/com.wb.goog.lnjgo/details/
Crayon Icon Pack,137,JustNewDesigns,https://www.appannie.com/apps/google-play/app/com.jndapp.cartoon.crayon.iconpack/details/
Max Payne Mobile,138,Rockstar Games,https://www.appannie.com/apps/google-play/app/com.rockstar.maxpayne/details/
Mini Metro,139,Dinosaur Polo Club,https://www.appannie.com/apps/google-play/app/nz.co.codepoint.minimetro/details/
THE GAME OF LIFE Vacations,140,Marmalade,https://www.appannie.com/apps/google-play/app/com.marmalade.golv/details/
TeamSpeak 3 - Voice Chat Software,141,TeamSpeak,https://www.appannie.com/apps/google-play/app/com.teamspeak.ts3client/details/
Toca Mystery House,142,Toca Boca,https://www.appannie.com/apps/google-play/app/com.tocaboca.tocamysteryhouse/details/
