Rank,Name,Company,Link
80,Chapters: Interactive Stories,ChineseAll,https://www.appannie.com/apps/google-play/app/com.mars.avgchapters/details/
81,Fire Emblem Heroes,Nintendo,https://www.appannie.com/apps/google-play/app/com.nintendo.zaba/details/
82,Harry Potter: Hogwarts Mystery,Jam City,https://www.appannie.com/apps/google-play/app/com.tinyco.potter/details/
83,MLB Tap Sports Baseball 2020,Glu,https://www.appannie.com/apps/google-play/app/com.glu.baseball20/details/
84,Billionaire Casino Slots - The Best Slot Machines,Huuuge Games,https://www.appannie.com/apps/google-play/app/com.huuuge.casino.texas/details/
85,June's Journey - Hidden Objects,Wooga,https://www.appannie.com/apps/google-play/app/net.wooga.junes_journey_hidden_object_mystery_game/details/
86,Board Kings™️,Jelly Button,https://www.appannie.com/apps/google-play/app/com.jellybtn.boardkings/details/
87,War and Order,Camel Games,https://www.appannie.com/apps/google-play/app/com.camelgames.superking/details/
88,Wizard of Oz Free Slots Casino,Zynga,https://www.appannie.com/apps/google-play/app/com.zynga.wizardofoz/details/
89,Quick Hit Casino Games - Free Casino Slots Games,Scientific Games,https://www.appannie.com/apps/google-play/app/com.ballytechnologies.quickhitslots/details/
90,Yu-Gi-Oh! Duel Links,KONAMI,https://www.appannie.com/apps/google-play/app/jp.konami.duellinks/details/
91,Fishing Clash: Fish Catching Games,Ten Square Games,https://www.appannie.com/apps/google-play/app/com.tensquaregames.letsfish2/details/
92,Merge Magic!,Gram Games,https://www.appannie.com/apps/google-play/app/com.gramgames.mergemagic/details/
93,Golf Rival,GR Sports Club,https://www.appannie.com/apps/google-play/app/com.sports.real.golf.rival.online/details/
94,Exos Heroes,LINE Games,https://www.appannie.com/apps/google-play/app/com.linegames.exos/details/
95,8 Ball Pool,Miniclip,https://www.appannie.com/apps/google-play/app/com.miniclip.eightballpool/details/
96,Tango - Live Video Broadcasts,TangoMe,https://www.appannie.com/apps/google-play/app/com.sgiggle.production/details/
97,Disney Sorcerer's Arena,Glu,https://www.appannie.com/apps/google-play/app/com.glu.disneygame/details/
98,Choices: Stories You Play,Pixelberry,https://www.appannie.com/apps/google-play/app/com.pixelberrystudios.choices/details/
99,Candy Crush Friends Saga,King,https://www.appannie.com/apps/google-play/app/com.king.candycrush4/details/
100,War Robots. 6v6 Tactical Multiplayer Battles,Pixonic,https://www.appannie.com/apps/google-play/app/com.pixonic.wwr/details/
101,West Game,Leyi Network,https://www.appannie.com/apps/google-play/app/leyi.westgame/details/
102,Evony: The King's Return,Top Games,https://www.appannie.com/apps/google-play/app/com.topgamesinc.evony/details/
103,Scatter Slots - Free Casino Games & Vegas Slots,Murka,https://www.appannie.com/apps/google-play/app/com.murka.scatterslots/details/
104,Angry Birds 2,Rovio,https://www.appannie.com/apps/google-play/app/com.rovio.baba/details/
105,Bubble Witch 3 Saga,King,https://www.appannie.com/apps/google-play/app/com.king.bubblewitch3/details/
106,WWE Champions 2020,Scopely,https://www.appannie.com/apps/google-play/app/com.scopely.whiplash/details/
107,Wordscapes,PeopleFun,https://www.appannie.com/apps/google-play/app/com.peoplefun.wordcross/details/
108,Army Men Strike - Military Strategy Simulator,Volcano Force,https://www.appannie.com/apps/google-play/app/com.hts.ams/details/
109,Jackpot Magic Slots™: Social Casino & Slot Games,Big Fish Games,https://www.appannie.com/apps/google-play/app/com.bigfishgames.jackpotcityslotsf2pgoogle/details/
110,Azur Lane,Yostar,https://www.appannie.com/apps/google-play/app/com.YoStarEN.AzurLane/details/
111,Farm Heroes Saga,King,https://www.appannie.com/apps/google-play/app/com.king.farmheroessaga/details/
112,Clockmaker,Samfinaco,https://www.appannie.com/apps/google-play/app/com.belkatechnologies.clockmaker/details/
113,Gold Fish Casino Slots - FREE Slot Machine Games,Scientific Games,https://www.appannie.com/apps/google-play/app/com.williamsinteractive.goldfish/details/
114,Battle Warship: Naval Empire,Special Gamez,https://www.appannie.com/apps/google-play/app/com.special.warship/details/
115,Rise of Empires: Ice and Fire,Long Tech Network,https://www.appannie.com/apps/google-play/app/com.im30.ROE.gp/details/
116,my KONAMI Slots - Free Vegas Casino Slot Machines,PlayStudios,https://www.appannie.com/apps/google-play/app/com.playstudios.mykonami/details/
117,Hit it Rich! Free Casino Slots,Zynga,https://www.appannie.com/apps/google-play/app/com.zynga.hititrich/details/
118,Hero Cantare with WEBTOON™,Ngel Games,https://www.appannie.com/apps/google-play/app/com.ngelgames.herocantare/details/
119,Clash of Kings : The Ramadan event is on going!,Elex Technology,https://www.appannie.com/apps/google-play/app/com.hcg.cok.gp/details/
120,Bingo Story – Free Bingo Games,Clipwire,https://www.appannie.com/apps/google-play/app/com.clipwiregames.bingostory/details/
121,Bingo Bash: Live Bingo Games & Free Slots By GSN,Game Show Network,https://www.appannie.com/apps/google-play/app/air.com.bitrhymes.bingo/details/
122,Age of Z,Camel Games,https://www.appannie.com/apps/google-play/app/com.camelgames.aoz/details/
123,Cookie Jam™ Match 3 Games | Connect 3 or More,Jam City,https://www.appannie.com/apps/google-play/app/air.com.sgn.cookiejam.gp/details/
124,"Tagged - Meet, Chat & Dating",Ifwe,https://www.appannie.com/apps/google-play/app/com.taggedapp/details/
125,Mobile Legends: Bang Bang,Moonton,https://www.appannie.com/apps/google-play/app/com.mobile.legends/details/
126,WAR OF THE VISIONS FFBE,SQUARE ENIX,https://www.appannie.com/apps/google-play/app/com.square_enix.android_googleplay.WOTVffbeww/details/
127,"Bumble - Dating, Friends & Business",Bumble,https://www.appannie.com/apps/google-play/app/com.bumble.app/details/
128,Cooking Diary®: Best Tasty Restaurant & Cafe Game,MYTONA,https://www.appannie.com/apps/google-play/app/com.mytona.cookingdiary.android/details/
129,星城Online,Wanin,https://www.appannie.com/apps/google-play/app/game.xin.hd.g/details/
130,Pet Rescue Saga,King,https://www.appannie.com/apps/google-play/app/com.king.petrescuesaga/details/
131,Messenger – Text and Video Chat for Free,Facebook,https://www.appannie.com/apps/google-play/app/com.facebook.orca/details/
132,Bingo Pop - Live Multiplayer Bingo Games for Free,Jam City,https://www.appannie.com/apps/google-play/app/com.uken.BingoPop/details/
133,Monster Legends,Social Point,https://www.appannie.com/apps/google-play/app/es.socialpoint.MonsterLegends/details/
134,Black Desert Mobile,Pearl Abyss,https://www.appannie.com/apps/google-play/app/com.pearlabyss.blackdesertm.gl/details/
135,Zynga Poker – Free Texas Holdem Online Card Games,Zynga,https://www.appannie.com/apps/google-play/app/com.zynga.livepoker/details/
136,Dragon City,Social Point,https://www.appannie.com/apps/google-play/app/es.socialpoint.DragonCity/details/
137,Top War: Battle Game,Topwar Studio,https://www.appannie.com/apps/google-play/app/com.topwar.gp/details/
138,Sniper 3D: Fun Offline Gun Shooting Games Free,Wildlife Studios,https://www.appannie.com/apps/google-play/app/com.fungames.sniper3d/details/
139,Disney Emoji Blitz,Jam City,https://www.appannie.com/apps/google-play/app/com.disney.emojimatch_goo/details/
140,Hay Day,Supercell,https://www.appannie.com/apps/google-play/app/com.supercell.hayday/details/
141,myVEGAS Slots - Las Vegas Casino Slot Machines,PlayStudios,https://www.appannie.com/apps/google-play/app/com.playstudios.myvegas/details/
142,Covet Fashion - Dress Up Game,Crowdstar,https://www.appannie.com/apps/google-play/app/com.crowdstar.covetfashion/details/
143,Hustle Castle: Medieval games in the kingdom,MY.COM,https://www.appannie.com/apps/google-play/app/com.my.hc.rpg.kingdom.simulator/details/
144,DAFU™ Casino: Hot Vegas Slot Machines,Bole Games,https://www.appannie.com/apps/google-play/app/com.grandegames.slots.dafu.casino/details/
145,Brawl Stars,Supercell,https://www.appannie.com/apps/google-play/app/com.supercell.brawlstars/details/
146,"Dropbox: Cloud Storage to Backup, Sync, File Share",Dropbox,https://www.appannie.com/apps/google-play/app/com.dropbox.android/details/
147,Game of Thrones Slots Casino - Free Slot Machines,Zynga,https://www.appannie.com/apps/google-play/app/com.zynga.gotslots/details/
148,CBS - Full Episodes & Live TV,CBS Interactive,https://www.appannie.com/apps/google-play/app/com.cbs.app/details/
149,STARZ,Starz Entertainment,https://www.appannie.com/apps/google-play/app/com.bydeluxe.d3.android.program.starz/details/
150,MONOPOLY Slots – Free Slot Machines & Casino Games,Scientific Games,https://www.appannie.com/apps/google-play/app/com.scientificgames.monopolyslots/details/
151,"iHeartRadio: Radio, Podcasts & Music On Demand",iHeartMedia,https://www.appannie.com/apps/google-play/app/com.clearchannel.iheartradio.controller/details/
152,Google Drive,Google,https://www.appannie.com/apps/google-play/app/com.google.android.apps.docs/details/
153,Random Dice: PvP Defense,111%,https://www.appannie.com/apps/google-play/app/com.percent.royaldice/details/
154,Calorie Counter - MyFitnessPal,MyFitnessPal,https://www.appannie.com/apps/google-play/app/com.myfitnesspal.android/details/
155,WWE SuperCard – Multiplayer Card Battle Game,2K Games,https://www.appannie.com/apps/google-play/app/com.catdaddy.cat22/details/
156,WEBTOON,NAVER,https://www.appannie.com/apps/google-play/app/com.naver.linewebtoon/details/
157,Bleach: Immortal Soul,Oasis Games,https://www.appannie.com/apps/google-play/app/com.ttlike.mbsaen.android/details/
158,Duolingo: Learn Languages Free,Duolingo,https://www.appannie.com/apps/google-play/app/com.duolingo/details/
159,Dragon Raja,Archosaur Games,https://www.appannie.com/apps/google-play/app/com.zloong.eu.dr.gp/details/
160,Kiss of War,Tap4Fun,https://www.appannie.com/apps/google-play/app/com.tap4fun.kissofwar.googleplay/details/
161,FINAL FANTASY BRAVE EXVIUS,SQUARE ENIX,https://www.appannie.com/apps/google-play/app/com.square_enix.android_googleplay.FFBEWW/details/
162,Diner DASH Adventures – a cooking game,Glu,https://www.appannie.com/apps/google-play/app/com.glu.dashtown/details/
163,Vikings: War of Clans,Plarium,https://www.appannie.com/apps/google-play/app/com.plarium.vikings/details/
164,Angry Birds Dream Blast: Bubble Puzzle Shooter,Rovio,https://www.appannie.com/apps/google-play/app/com.rovio.dream/details/
165,Webnovel,China Literature,https://www.appannie.com/apps/google-play/app/com.qidian.Int.reader/details/
